"CapabilityId","CapabilityName","CapabilityGroup","CapabilityGroupName","TechniqueID","TechniqueName","Tactic","ScoreCategory","ScoreValue","Comments","References"
"DEF-ATH-E5","Advanced Threat Hunting","m365-defender","Microsoft 365 Defender","T1621","Multi-Factor Authentication Request Generation","Credential Access","detect","significant","Advanced hunting is a query-based threat hunting tool that lets you explore up to 30 days of raw data. Advanced hunting in Microsoft Defender XDR allows you to proactively hunt for threats across: Devices managed by Microsoft Defender for Endpoint, Emails processed by Microsoft 365, Cloud app activities, authentication events, and domain controller activities. With this level of visibility, you can quickly hunt for threats that traverse sections of your network, including sophisticated intrusions that arrive on email or the web, elevate local privileges, acquire privileged domain credentials, and move laterally to across your devices. Advanced hunting supports two modes, guided and advanced. Users use advanced mode if they are comfortable using Kusto Query Language (KQL) to create queries from scratch.

Advanced Threat Hunting Detects Multi-Factor Authentication Request Generation attacks due to the IdentityLogonEvents table in the advanced hunting schema which contains information about all authentication activities related to Microsoft online services captured by Microsoft Defender for Cloud Apps.

License Requirements: 
Microsoft Defender XDR, Microsoft Defender for Cloud Apps,  Microsoft Defender for Office 365 plan 2","https://learn.microsoft.com/en-us/microsoft-365/security/defender/advanced-hunting-identitylogonevents-table?view=o365-worldwide; https://learn.microsoft.com/en-us/microsoft-365/security/defender/advanced-hunting-schema-tables?view=o365-worldwide; https://learn.microsoft.com/en-us/microsoft-365/security/defender/advanced-hunting-query-emails-devices?view=o365-worldwide; https://learn.microsoft.com/en-us/microsoft-365/security/defender/advanced-hunting-overview?view=o365-worldwide"
"DEF-LM-E5","Lateral Movements","m365-defender","Microsoft 365 Defender","T1068","Exploitation for Privilege Escalation","Privilege Escalation","detect","partial","Defender for Identity LMPs are visual guides that help you quickly understand and identify exactly how attackers can move laterally inside your network. The purpose of lateral movements within the cyber-attack kill chain are for attackers to gain and compromise your sensitive accounts using non-sensitive accounts. Compromising your sensitive accounts gets them another step closer to their ultimate goal, domain dominance. To stop these attacks from being successful, Defender for Identity LMPs give you easy to interpret, direct visual guidance on your most vulnerable, sensitive accounts."," \thttps://learn.microsoft.com/en-us/defender-for-identity/understand-lateral-movement-paths "
"DEF-LM-E5","Lateral Movements","m365-defender","Microsoft 365 Defender","T1078","Valid Accounts","Defense Evasion, Persistence, Privilege Escalation, Initial Access","detect","partial","Defender for Identity LMPs are visual guides that help you quickly understand and identify exactly how attackers can move laterally inside your network. The purpose of lateral movements within the cyber-attack kill chain are for attackers to gain and compromise your sensitive accounts using non-sensitive accounts. Compromising your sensitive accounts gets them another step closer to their ultimate goal, domain dominance. To stop these attacks from being successful, Defender for Identity LMPs give you easy to interpret, direct visual guidance on your most vulnerable, sensitive accounts."," \thttps://learn.microsoft.com/en-us/defender-for-identity/understand-lateral-movement-paths "
"DEF-LM-E5","Lateral Movements","m365-defender","Microsoft 365 Defender","T1078.004","Cloud Accounts","Defense Evasion, Persistence, Privilege Escalation, Initial Access","detect","partial","Defender for Identity LMPs are visual guides that help you quickly understand and identify exactly how attackers can move laterally inside your network. The purpose of lateral movements within the cyber-attack kill chain are for attackers to gain and compromise your sensitive accounts using non-sensitive accounts. Compromising your sensitive accounts gets them another step closer to their ultimate goal, domain dominance. To stop these attacks from being successful, Defender for Identity LMPs give you easy to interpret, direct visual guidance on your most vulnerable, sensitive accounts."," \thttps://learn.microsoft.com/en-us/defender-for-identity/understand-lateral-movement-paths "
"DEF-LM-E5","Lateral Movements","m365-defender","Microsoft 365 Defender","T1098","Account Manipulation","Persistence, Privilege Escalation","detect","partial","Defender for Identity LMPs are visual guides that help you quickly understand and identify exactly how attackers can move laterally inside your network. The purpose of lateral movements within the cyber-attack kill chain are for attackers to gain and compromise your sensitive accounts using non-sensitive accounts. Compromising your sensitive accounts gets them another step closer to their ultimate goal, domain dominance. To stop these attacks from being successful, Defender for Identity LMPs give you easy to interpret, direct visual guidance on your most vulnerable, sensitive accounts."," \thttps://learn.microsoft.com/en-us/defender-for-identity/understand-lateral-movement-paths "
"DEF-LM-E5","Lateral Movements","m365-defender","Microsoft 365 Defender","T1098.003","Additional Cloud Roles","Persistence, Privilege Escalation","detect","partial","Defender for Identity LMPs are visual guides that help you quickly understand and identify exactly how attackers can move laterally inside your network. The purpose of lateral movements within the cyber-attack kill chain are for attackers to gain and compromise your sensitive accounts using non-sensitive accounts. Compromising your sensitive accounts gets them another step closer to their ultimate goal, domain dominance. To stop these attacks from being successful, Defender for Identity LMPs give you easy to interpret, direct visual guidance on your most vulnerable, sensitive accounts."," \thttps://learn.microsoft.com/en-us/defender-for-identity/understand-lateral-movement-paths "
"DEF-LM-E5","Lateral Movements","m365-defender","Microsoft 365 Defender","T1110","Brute Force","Credential Access","detect","partial","Defender for Identity LMPs are visual guides that help you quickly understand and identify exactly how attackers can move laterally inside your network. The purpose of lateral movements within the cyber-attack kill chain are for attackers to gain and compromise your sensitive accounts using non-sensitive accounts. Compromising your sensitive accounts gets them another step closer to their ultimate goal, domain dominance. To stop these attacks from being successful, Defender for Identity LMPs give you easy to interpret, direct visual guidance on your most vulnerable, sensitive accounts."," \thttps://learn.microsoft.com/en-us/defender-for-identity/understand-lateral-movement-paths "
"DEF-LM-E5","Lateral Movements","m365-defender","Microsoft 365 Defender","T1110.001","Password Guessing","Credential Access","detect","partial","Defender for Identity LMPs are visual guides that help you quickly understand and identify exactly how attackers can move laterally inside your network. The purpose of lateral movements within the cyber-attack kill chain are for attackers to gain and compromise your sensitive accounts using non-sensitive accounts. Compromising your sensitive accounts gets them another step closer to their ultimate goal, domain dominance. To stop these attacks from being successful, Defender for Identity LMPs give you easy to interpret, direct visual guidance on your most vulnerable, sensitive accounts."," \thttps://learn.microsoft.com/en-us/defender-for-identity/understand-lateral-movement-paths "
"DEF-LM-E5","Lateral Movements","m365-defender","Microsoft 365 Defender","T1110.002","Password Cracking","Credential Access","detect","partial","Defender for Identity LMPs are visual guides that help you quickly understand and identify exactly how attackers can move laterally inside your network. The purpose of lateral movements within the cyber-attack kill chain are for attackers to gain and compromise your sensitive accounts using non-sensitive accounts. Compromising your sensitive accounts gets them another step closer to their ultimate goal, domain dominance. To stop these attacks from being successful, Defender for Identity LMPs give you easy to interpret, direct visual guidance on your most vulnerable, sensitive accounts."," \thttps://learn.microsoft.com/en-us/defender-for-identity/understand-lateral-movement-paths "
"DEF-LM-E5","Lateral Movements","m365-defender","Microsoft 365 Defender","T1110.003","Password Spraying","Credential Access","detect","partial","Defender for Identity LMPs are visual guides that help you quickly understand and identify exactly how attackers can move laterally inside your network. The purpose of lateral movements within the cyber-attack kill chain are for attackers to gain and compromise your sensitive accounts using non-sensitive accounts. Compromising your sensitive accounts gets them another step closer to their ultimate goal, domain dominance. To stop these attacks from being successful, Defender for Identity LMPs give you easy to interpret, direct visual guidance on your most vulnerable, sensitive accounts."," \thttps://learn.microsoft.com/en-us/defender-for-identity/understand-lateral-movement-paths "
